,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
292,2023-03-03,msft,252.19000244140625,255.6199951171875,251.38999938964844,253.2117919921875,30760100.0,4.0,0.42192143103932267,271.637276400737,240.5861778839309,52.65828183533901,-2.037961489022785,9.222163305978084,252.18307189941407,244.68653971354166,18.489999771118164,3.5802186965365435
293,2023-03-06,aapl,153.7899932861328,156.3000030517578,153.4600067138672,153.0132598876953,87558000.0,0.0,1.4531532266425415,155.82108289761922,143.8594392581425,56.96372211779414,108.0913447499526,34.685921820531334,148.01048024495444,140.59177907307944,18.610000610351562,2.4255032853353344
293,2023-03-06,amzn,95.19000244140625,96.55000305175781,93.73999786376953,93.75,52112400.0,0.0,-1.112603697878086,103.27062974832656,90.38637098409531,47.31776297815683,-71.78005279010142,2.4628143175769273,98.47266693115235,93.67133344014486,18.610000610351562,2.4255032853353344
293,2023-03-06,ibm,129.63999938964844,130.86000061035156,129.58999633789062,124.41919708251953,3131200.0,0.0,-2.0236761443005093,132.19987534613384,121.33655119805562,41.89005254635136,-98.44888110858291,32.85496335339876,127.66908137003581,131.57054684956867,18.610000610351562,2.4255032853353344
293,2023-03-06,msft,256.42999267578125,260.1199951171875,255.97999572753906,254.77894592285156,24109800.0,0.0,0.6611156862804819,271.60596770321365,240.53471222842697,53.31485968650611,22.629495778022093,16.73621085279645,252.7533966064453,244.8909029642741,18.610000610351562,2.4255032853353344
294,2023-03-07,aapl,153.6999969482422,154.02999877929688,151.1300048828125,150.7951202392578,56182000.0,1.0,1.5162546877716636,155.8293210336077,143.8612795523298,54.95315224978964,62.65315748120227,24.70378863178446,148.36542409261068,140.77206497192384,19.59000015258789,1.5128198957928813
294,2023-03-07,amzn,94.05999755859375,95.08999633789062,92.77999877929688,93.55000305175781,49100700.0,1.0,-1.1382510300057334,102.47571310183254,90.31828790524754,47.14601407649211,-84.2966494822254,1.5943292941129628,98.34033381144205,93.75616683959962,19.59000015258789,1.5128198957928813
294,2023-03-07,ibm,130.27999877929688,130.4199981689453,128.19000244140625,122.56519317626953,3530400.0,1.0,-2.0741076191914374,132.1395641538068,120.79693181787287,39.41190464693389,-118.57529478316128,38.97749570299822,127.29035898844401,131.29606094360352,19.59000015258789,1.5128198957928813
294,2023-03-07,msft,256.29998779296875,257.69000244140625,253.38999938964844,252.08108520507812,21473200.0,1.0,0.6257705505213096,271.5863386166308,240.35810565827157,52.02979366259154,-3.03675957981292,11.079321794814295,253.1559616088867,245.0626688639323,19.59000015258789,1.5128198957928813
295,2023-03-08,aapl,152.80999755859375,153.47000122070312,151.8300018310547,152.05836486816406,47204800.0,2.0,1.6491855500759698,155.58706383436493,143.94993567735384,55.8707848752841,67.94197438673147,24.703788631784466,148.71546579996746,140.94509938557943,19.110000610351562,0.6611689469581781
295,2023-03-08,amzn,93.5999984741211,94.16999816894531,92.18000030517578,93.91999816894531,44899100.0,2.0,-1.1158582919254911,101.52511170187975,90.44988906105971,47.51063114531286,-86.69264756338673,4.130494901736811,98.26033376057943,93.81566683451335,19.110000610351562,0.6611689469581781
295,2023-03-08,ibm,128.47999572753906,128.74000549316406,127.55000305175781,122.37405395507812,2778800.0,2.0,-2.1052304776290356,132.06261066944376,120.2869376704,39.164803538558616,-128.16669332603436,41.58059890902219,126.91690877278646,131.010365041097,19.110000610351562,0.6611689469581781
295,2023-03-08,msft,254.0399932861328,254.5399932861328,250.80999755859375,251.634765625,17340200.0,2.0,0.5553433631194764,270.4789288877794,240.15710474259174,51.81605102981406,-25.8185775825065,5.628789323171614,253.56145782470702,245.1770327250163,19.110000610351562,0.6611689469581781
296,2023-03-09,aapl,153.55999755859375,154.5399932861328,150.22999572753906,149.79046630859375,53833600.0,3.0,1.5536245394361003,155.5088450288384,143.91889850143505,53.83411138420999,45.03554023775468,17.85010728895434,149.01209157307943,141.08844629923502,22.610000610351562,1.6525434201841163
296,2023-03-09,amzn,93.68000030517578,96.20999908447266,92.18000030517578,92.25,56218700.0,3.0,-1.2188170172551196,101.02806460142705,90.16693585633664,46.02802812814341,-81.93453722471249,4.788028448046824,98.09600041707357,93.86833356221517,22.610000610351562,1.6525434201841163
296,2023-03-09,ibm,128.3000030517578,128.52999877929688,125.9800033569336,120.56784057617188,5478300.0,3.0,-2.2497086507606667,132.07910821645626,119.4896555164539,36.90301686297288,-145.50054994757997,47.45807711260551,126.5062245686849,130.7060516357422,22.610000610351562,1.6525434201841163
296,2023-03-09,msft,255.82000732421875,259.55999755859375,251.5800018310547,250.26600646972656,26653400.0,3.0,0.38464790347376265,269.3935786503538,239.8792851191774,51.14942213116072,-18.380000757578394,14.368316963684382,253.96848907470704,245.3012331644694,22.610000610351562,1.6525434201841163
297,2023-03-10,aapl,150.2100067138672,150.94000244140625,147.61000061035156,147.7115478515625,68572400.0,4.0,1.2952100298047924,155.47043726810494,143.7444446288677,52.03535540660967,-21.646130910297963,7.5075971758866125,149.1698974609375,141.15857645670573,24.799999237060547,0.4753816747531122
297,2023-03-10,amzn,92.66999816894531,93.56999969482422,90.25,90.7300033569336,69827500.0,4.0,-1.4068463260940973,100.91543385570985,89.52856715137024,44.71422680221958,-109.4391714005725,3.5649372846832192,97.81300048828125,93.87133356730143,24.799999237060547,0.4753816747531122
297,2023-03-10,ibm,126.12000274658203,127.29000091552734,125.12999725341797,119.8893051147461,5990900.0,4.0,-2.391394280185409,132.12602114710464,118.64953427281725,36.09297927354299,-150.87978630494783,50.34907291526296,126.27149327596028,130.3564426422119,24.799999237060547,0.4753816747531122
297,2023-03-10,msft,251.0800018310547,252.7899932861328,247.60000610351562,246.56634521484375,28333900.0,4.0,-0.048600980153509,268.7996629251747,239.04776749474718,49.37331051791298,-68.84833250154995,6.04527700695097,254.00848083496095,245.24686075846355,24.799999237060547,0.4753816747531122
298,2023-03-13,aapl,147.80999755859375,153.13999938964844,147.6999969482422,149.6710968017578,84457100.0,0.0,1.2343055863222787,155.43690969858233,143.72425820913253,53.54875623401236,8.324753092265192,14.261533703475116,149.3278040568034,141.2451436360677,26.520000457763672,1.2521550978149598
298,2023-03-13,amzn,89.97000122070312,94.0199966430664,88.12000274658203,92.43000030517578,72397100.0,0.0,-1.4025180072210475,100.67030368190125,89.25569729466126,46.48164314646321,-102.32564199537985,11.854201948549239,97.48600056966146,93.87033360799154,26.520000457763672,1.2521550978149598
298,2023-03-13,ibm,125.1500015258789,128.19000244140625,124.8499984741211,120.0135498046875,8188400.0,0.0,-2.465237925919581,131.75022972527313,118.06774055060578,36.35759668468495,-131.07019851784625,41.53474004449746,126.04279149373373,129.98750546773275,26.520000457763672,1.2521550978149598
298,2023-03-13,msft,247.39999389648438,257.9100036621094,245.72999572753906,251.85296630859375,33339700.0,0.0,0.034237628245648466,268.09105117653394,238.91104843284108,51.84508921449858,-42.219315665429114,14.592484893699275,254.21941680908202,245.20787887573243,26.520000457763672,1.2521550978149598
299,2023-03-14,aapl,151.27999877929688,153.39999389648438,150.10000610351562,151.77984619140625,73695900.0,1.0,1.3407415937501526,155.24406471166103,143.79177208033119,55.12502077776955,44.25186708950003,15.045224057984477,149.6530014038086,141.4042661031087,23.729999542236328,3.194185689800585
299,2023-03-14,amzn,93.83000183105469,95.06999969482422,92.70999908447266,94.87999725341797,60912700.0,1.0,-1.187702411010946,100.01544001108861,89.44456059926294,48.916357384051885,-52.2878081817621,7.007242080628267,97.29700037638347,93.92533353169759,23.729999542236328,3.194185689800585
299,2023-03-14,ibm,126.48999786376953,126.63999938964844,123.19999694824219,119.124755859375,8114800.0,1.0,-2.5658996961246174,130.92022144711115,117.6840418585529,35.276651413883855,-146.32031238450435,47.559755893350854,125.75582631429036,129.61492652893065,23.729999542236328,3.194185689800585
299,2023-03-14,msft,256.75,261.07000732421875,255.86000061035156,258.6670837402344,33620300.0,1.0,0.6423258187947454,266.07017903132163,239.954729415944,54.788390431695966,22.589205024052717,19.428288768750498,254.83722686767578,245.27751897176105,23.729999542236328,3.194185689800585
300,2023-03-15,aapl,151.19000244140625,153.25,149.9199981689453,152.17771911621094,77167900.0,2.0,1.440591672274934,155.21231058828803,143.8026369214776,55.42028560445744,40.59461755241756,14.272186665792304,149.9487553914388,141.68109003702799,26.139999389648438,2.691642093732585
300,2023-03-15,amzn,93.22000122070312,96.66999816894531,93.06999969482422,96.19999694824219,70731800.0,2.0,-0.9005654023018366,99.35725678578818,89.75274382456338,50.17959208632995,-30.32327605838252,0.047839034366967334,97.06600036621094,94.05450019836425,26.139999389648438,2.691642093732585
300,2023-03-15,ibm,122.98999786376953,123.3499984741211,121.70999908447266,117.81549072265625,5989300.0,2.0,-2.719967536153149,130.35037847671043,117.03731073227395,33.74767034151206,-170.5878120804456,52.304399793249125,125.44315617879232,129.33853619893392,26.139999389648438,2.691642093732585
300,2023-03-15,msft,259.9800109863281,266.4800109863281,259.2099914550781,263.2792053222656,46028000.0,2.0,1.4793467687169652,264.40018340050426,241.02464875281606,56.643881681813156,65.58778931191988,26.993290571809155,255.44058024088542,245.55940806070964,26.139999389648438,2.691642093732585
301,2023-03-16,aapl,152.16000366210938,156.4600067138672,151.63999938964844,155.0225372314453,76161100.0,3.0,1.729341849288545,155.33740073919245,143.72927253961615,57.48918903377993,112.50994964080559,24.006122907182124,150.30159606933594,142.03826802571615,22.989999771118164,4.638966374840225
301,2023-03-16,amzn,95.75,100.98999786376953,95.61000061035156,100.04000091552734,84446900.0,3.0,-0.3590125530476911,98.99319201591383,90.00480831977951,53.63036933177356,40.03751169275456,16.027073607949166,96.89566701253256,94.25750020345052,22.989999771118164,4.638966374840225
301,2023-03-16,ibm,122.95999908447266,124.81999969482422,121.91999816894531,119.17254638671875,6438700.0,3.0,-2.7014240241004046,129.2958438504303,116.97370723599552,36.68992914145229,-138.66109094914327,39.03757905596455,125.1643923441569,129.1193795522054,22.989999771118164,4.638966374840225
301,2023-03-16,msft,265.2099914550781,276.55999755859375,263.2799987792969,273.95159912109375,54768800.0,3.0,2.96963281008712,266.7406803841642,239.3665492300936,60.52222264123696,141.47542593902975,38.49501271556497,256.2367619832357,246.09040552775065,22.989999771118164,4.638966374840225
302,2023-03-17,aapl,156.0800018310547,156.74000549316406,154.27999877929688,154.1770477294922,98944600.0,4.0,1.8684165650346927,155.58348293542664,143.6115045523663,56.68044119827758,124.09919531985932,24.80225559923311,150.44781290690105,142.41677780151366,25.510000228881836,2.7669772493355356
302,2023-03-17,amzn,99.79000091552734,100.66000366210938,97.45999908447266,98.94999694824219,87300200.0,4.0,-0.01757958246908231,99.1817968168303,89.8962030610994,52.561325244993846,59.47215236601787,16.027073607949156,96.43033345540364,94.4913335164388,25.510000228881836,2.7669772493355356
302,2023-03-17,ibm,124.08000183105469,124.5199966430664,122.93000030517578,118.20732116699219,37400200.0,4.0,-2.73310819572842,128.47300328623885,116.71567926991348,35.52897089668343,-130.92332072010325,39.037579055964564,124.81254399617514,128.9044335683187,25.510000228881836,2.7669772493355356
302,2023-03-17,msft,278.260009765625,283.3299865722656,276.32000732421875,277.1552734375,69527400.0,4.0,4.358957627739045,271.1248509377753,236.69630995089662,61.58920840785358,195.06839585346387,44.74479641739204,256.7489273071289,246.7447141011556,25.510000228881836,2.7669772493355356
303,2023-03-20,aapl,155.07000732421875,157.82000732421875,154.14999389648438,156.56430053710938,73641400.0,0.0,2.14652186185333,156.5348855561078,143.14252533256408,58.39020445939903,148.24677620889474,27.915964426830932,150.55177561442056,142.83623352050782,24.149999618530273,10.552485926824836
303,2023-03-20,amzn,98.41000366210938,98.4800033569336,95.69999694824219,97.70999908447266,62388900.0,0.0,0.15120801027578068,99.27395858928303,89.85504150226971,51.35657507486128,29.24792665051077,7.989892345008144,96.24100011189779,94.70000012715657,24.149999618530273,10.552485926824836
303,2023-03-20,ibm,124.30999755859375,126.16000366210938,124.19000244140625,120.35758972167969,4588300.0,0.0,-2.5552540500974885,127.26790562638625,117.05302485457078,39.91078131977405,-93.65174206342628,25.140955838025754,124.51506373087565,128.68740526835123,24.149999618530273,10.552485926824836
303,2023-03-20,msft,276.9800109863281,277.4800109863281,269.8500061035156,270.013916015625,43466600.0,0.0,4.828104313012034,273.26703653204135,235.95959158075163,57.97586814496711,120.44735252382642,31.132111196327838,257.22916819254556,247.25773900349935,24.149999618530273,10.552485926824836
304,2023-03-21,aapl,157.32000732421875,159.39999389648438,156.5399932861328,158.434326171875,73938300.0,1.0,2.4891246736799246,158.00527055913676,142.74640638178118,59.67978134057981,183.9571033865025,32.299814025702226,150.80977528889974,143.2347147623698,21.3799991607666,1.7713054003613662
304,2023-03-21,amzn,98.13999938964844,100.8499984741211,98.0,100.61000061035156,58597300.0,1.0,0.5130649865958503,100.29651884002965,89.43548112945277,53.912312057883256,97.26320730532625,16.33245369912468,96.18866678873698,94.93066685994467,21.3799991607666,1.7713054003613662
304,2023-03-21,ibm,126.9000015258789,127.1500015258789,125.66000366210938,120.95966339111328,3856300.0,1.0,-2.338761260943542,126.73519454143934,117.09451813556262,41.07089098169548,-69.84907256373444,17.558934977823785,124.26156921386719,128.46687952677408,21.3799991607666,1.7713054003613662
304,2023-03-21,msft,274.8800048828125,275.0,269.5199890136719,271.5513000488281,34558700.0,1.0,5.263288569786141,275.66964153773233,235.65080218785363,58.51785690080568,106.14269726396232,30.463113925564222,257.81276346842446,247.75301920572917,21.3799991607666,1.7713054003613662
305,2023-03-22,aapl,159.3000030517578,162.13999938964844,157.80999755859375,156.9920196533203,75701800.0,2.0,2.61412379629553,158.91411040527598,142.72483002441155,58.23964490418882,189.823243641512,39.15902913281092,150.92303009033202,143.66245803833007,22.260000228881836,2.4169470075270088
305,2023-03-22,amzn,100.44999694824219,102.0999984741211,98.61000061035156,98.69999694824219,57475400.0,2.0,0.6383593056915089,100.69624192429274,89.32675764846118,52.04909096795874,99.28433389964938,20.401521216618754,96.075,95.17916679382324,22.260000228881836,2.4169470075270088
305,2023-03-22,ibm,127.0,127.22000122070312,124.01000213623047,118.5513687133789,3549000.0,2.0,-2.334606528508928,126.37309714559504,116.79528893228581,38.032519756544566,-89.82740636140466,25.590959000358083,123.93849716186523,128.22604103088378,22.260000228881836,2.4169470075270088
305,2023-03-22,msft,273.3999938964844,281.0400085449219,272.17999267578125,270.07342529296875,34873300.0,2.0,5.426371256879236,277.4646322060839,235.9168939779982,57.77684721104445,117.95939838525057,36.77380813182301,257.9912485758463,248.32656377156576,22.260000228881836,2.4169470075270088
306,2023-03-23,aapl,158.8300018310547,161.5500030517578,157.67999267578125,158.086181640625,67622100.0,3.0,2.76955057458224,159.93424147724488,142.65263749004026,59.015785402789106,173.83925722889447,38.44758325617214,151.1631352742513,144.11456222534179,22.610000610351562,2.483349925368329
306,2023-03-23,amzn,100.43000030517578,101.05999755859375,97.62000274658203,98.70999908447266,57559300.0,3.0,0.730047511796883,101.06958825963207,89.24241125208667,52.05806678102233,84.6062974763025,15.640124645054785,96.0303332010905,95.40350011189778,22.610000610351562,2.483349925368329
306,2023-03-23,ibm,123.80999755859375,124.93000030517578,122.5999984741211,117.90150451660156,4651900.0,3.0,-2.3565872122018305,126.00601416645286,116.4532624143577,37.2629982744271,-110.9684784611137,31.672022798787797,123.58935775756837,127.96225598653157,22.610000610351562,2.483349925368329
306,2023-03-23,msft,277.94000244140625,281.05999755859375,275.20001220703125,275.39971923828125,36610900.0,3.0,5.917193149733464,280.10727815263084,235.5446139372129,59.68038962298762,133.0401494877185,36.79410070031475,258.37464904785156,248.97997563680013,22.610000610351562,2.483349925368329
307,2023-03-24,aapl,158.86000061035156,160.33999633789062,157.85000610351562,159.399169921875,59196500.0,4.0,2.9645016674754743,160.94084026422658,142.9928480902656,59.94003487925615,156.95313270470942,38.44758325617214,151.4817687988281,144.61884078979492,21.739999771118164,1.7946219197539288
307,2023-03-24,amzn,98.06999969482422,98.30000305175781,96.4000015258789,98.12999725341797,56095400.0,4.0,0.7472954188118877,101.3899639353978,89.38503530166274,51.4800035071314,46.61208107729812,9.914196747728269,96.02666651407877,95.65500005086263,21.739999771118164,1.7946219197539288
307,2023-03-24,ibm,123.36000061035156,125.4000015258789,122.87999725341797,119.73639678955078,3812300.0,4.0,-2.200579678082647,125.48931727524804,116.46536259535743,40.76377368679028,-88.37671894111871,27.94618758156846,123.31985804239909,127.71693674723308,21.739999771118164,1.7946219197539288
307,2023-03-24,msft,277.239990234375,280.6300048828125,275.2799987792969,278.2860412597656,28172000.0,4.0,6.464555726763479,282.84554596961925,235.9158279317479,60.67426438657427,129.52902698408673,36.794100700314736,258.9568277994792,249.71067911783854,21.739999771118164,1.7946219197539288
308,2023-03-27,aapl,159.94000244140625,160.77000427246094,157.8699951171875,157.43963623046875,52390300.0,0.0,2.927141554986463,161.4712267317317,143.49296241621755,57.92333488861967,132.1173244896326,39.614414251118895,151.72281545003256,145.15650672912597,20.600000381469727,9.659698448782372
308,2023-03-27,amzn,99.06999969482422,99.33999633789062,97.08000183105469,98.04000091552734,46721300.0,0.0,0.745113354119411,101.6645297275749,89.53846938741533,51.38840861815198,60.345734346086154,13.80340673050841,96.04099985758464,95.92533340454102,20.600000381469727,9.659698448782372
308,2023-03-27,ibm,126.47000122070312,130.25999450683594,126.47000122070312,123.57820892333984,6524100.0,0.0,-1.7468043779652618,125.26168151383398,116.58022980208399,47.15118067231205,-3.7514713006531535,2.5375285125602915,123.1194849650065,127.57341041564942,20.600000381469727,9.659698448782372
308,2023-03-27,msft,280.5,281.4599914550781,275.5199890136719,274.130126953125,26840200.0,0.0,6.48820497231975,284.4002254944117,236.96180300900625,58.52542015649675,111.21562669844745,37.742172116824605,259.41762288411456,250.4121877034505,20.600000381469727,9.659698448782372
309,2023-03-28,aapl,157.97000122070312,158.49000549316406,155.97999572753906,156.81297302246094,45992200.0,1.0,2.8145228456455698,161.73464208693318,144.24811090378947,57.28569538687061,92.20333579989676,28.196472738849245,151.84880930582682,145.62463442484537,19.969999313354492,0.05806703940842013
309,2023-03-28,amzn,98.11000061035156,98.44000244140625,96.29000091552734,97.23999786376953,38720100.0,1.0,0.6710945317372818,101.8211145748295,89.68288399084435,50.561153038445575,39.98527314265862,9.949003994414388,95.9643330891927,96.14300003051758,19.969999313354492,0.05806703940842013
309,2023-03-28,ibm,129.17999267578125,129.66000366210938,128.8000030517578,123.60688018798828,2888900.0,1.0,-1.369088650175243,125.26853193518417,116.57720170739395,47.195139397383336,14.986434058072616,2.5375285125603044,122.864320119222,127.41399841308593,19.969999313354492,0.05806703940842013
309,2023-03-28,msft,275.7900085449219,276.1400146484375,272.04998779296875,272.989501953125,21878600.0,1.0,6.341803897216323,285.4217217059639,238.50029825253222,57.94278147644931,86.41642979856697,29.08863419253787,259.5693064371745,250.98783264160156,19.969999313354492,0.05806703940842013
310,2023-03-29,aapl,159.3699951171875,161.0500030517578,159.35000610351562,159.9164276123047,51305700.0,2.0,2.9417835067974067,162.0674444189955,145.45310306635608,59.56604945954704,134.50464503749055,35.79873306249196,152.09980316162108,146.1391892751058,19.1200008392334,1.3085687584269639
310,2023-03-29,amzn,98.69000244140625,100.41999816894531,98.55999755859375,100.25,49783300.0,2.0,0.8455689064735026,102.29644713832701,90.01555161045229,53.47621628161739,105.96060010010667,17.440510821660393,95.9826665242513,96.41383336385091,19.1200008392334,1.3085687584269639
310,2023-03-29,ibm,130.1199951171875,130.35000610351562,129.17999267578125,123.96048736572266,3279600.0,2.0,-1.029347394564084,125.4984165945212,116.49258071993192,47.74963310542279,32.70148090782733,6.164547976318289,122.66362864176432,127.26315472920736,19.1200008392334,1.3085687584269639
310,2023-03-29,msft,278.9599914550781,281.1400146484375,278.4100036621094,278.2265319824219,25087000.0,2.0,6.572599707979862,286.6381621506563,240.6799851271758,59.84165489594758,118.37534589079883,35.345142237714406,259.8675252278646,251.6703837076823,19.1200008392334,1.3085687584269639
311,2023-03-30,aapl,161.52999877929688,162.47000122070312,161.27000427246094,161.4979705810547,49501700.0,3.0,3.134127526497025,162.52412188944007,146.63269115987632,60.67287705482438,148.2556416049745,39.59109558951641,152.33289286295573,146.76055043538412,19.020000457763672,0.7764695234336292
311,2023-03-30,amzn,101.55000305175781,103.04000091552734,101.01000213623047,102.0,53633400.0,3.0,1.1122303806232736,103.01010228927798,90.28889673415951,55.06957895165058,162.4081922232262,26.132787808983505,96.01066640218099,96.68350003560384,19.020000457763672,0.7764695234336292
311,2023-03-30,ibm,130.16000366210938,131.47999572753906,129.10000610351562,123.49219512939453,3561800.0,3.0,-0.7887945391391753,125.54263818386288,116.47607443210391,47.07244607597878,45.09272215205969,11.903823198552109,122.43490422566732,127.09412129720052,19.020000457763672,0.7764695234336292
311,2023-03-30,msft,284.2300109863281,284.4599914550781,281.4800109863281,281.7376708984375,25053400.0,3.0,6.958612069166463,288.5472458844555,242.03808431573987,61.06099953342381,129.83499265719863,39.1555038852851,260.3545267740885,252.41541137695313,19.020000457763672,0.7764695234336292
312,2023-03-31,aapl,162.44000244140625,165.0,161.91000366210938,164.02447509765625,68749800.0,4.0,3.450652374862443,163.9820923131638,146.55435635626978,62.37493147772679,160.34655946012415,45.69998699448438,152.70391184488932,147.4026667277018,18.700000762939453,1.0596687570476684
312,2023-03-31,amzn,102.16000366210938,103.48999786376953,101.94999694824219,103.29000091552734,56750300.0,4.0,1.4113842538525176,104.0228009065423,90.11519805586005,56.213138165652225,172.46078192011964,27.533583710007413,96.18199971516927,96.98600006103516,18.700000762939453,1.0596687570476684
312,2023-03-31,ibm,129.47000122070312,131.22999572753906,129.4199981689453,125.279296875,4524700.0,4.0,-0.4487772676994126,125.8344301243399,116.32285442155855,49.878635943518134,68.53867933490278,11.903823198552116,122.31034723917644,126.93835169474283,18.700000762939453,1.0596687570476684
312,2023-03-31,msft,283.7300109863281,289.2699890136719,283.0,285.95306396484375,32766000.0,4.0,7.518013655801894,291.1914108424282,242.66804655503273,62.476051903043334,135.80044799533962,44.244437015200916,261.21909688313804,253.40350774129232,18.700000762939453,1.0596687570476684
313,2023-04-03,aapl,164.27000427246094,166.2899932861328,164.22000122070312,165.2877655029297,56976200.0,0.0,3.7600935576222696,165.59843336437086,146.16546586658615,63.19878462249004,163.69823171877803,48.53654221515264,153.15550181070964,148.08801879882813,18.549999237060547,0.982189075926758
313,2023-04-03,amzn,102.30000305175781,103.29000091552734,101.43000030517578,102.41000366210938,41135700.0,0.0,1.5594807069206666,104.66107513655633,90.34292419205694,55.22130328753987,143.24757658502517,24.614500979417514,96.35566660563151,97.30750007629395,18.549999237060547,0.982189075926758
313,2023-04-03,ibm,130.97000122070312,132.61000061035156,130.77000427246094,126.20631408691406,3840100.0,0.0,-0.10331760772697862,126.24440865262427,116.09158759371361,51.26518837308296,108.16852258227763,18.83184630766282,122.2160540262858,126.82147649129232,18.549999237060547,0.982189075926758
313,2023-04-03,msft,286.5199890136719,288.2699890136719,283.95001220703125,284.8918151855469,24883300.0,0.0,7.7859578605916795,293.25321201540316,243.61753230832733,61.89030136697428,120.96331210734327,44.24443701520093,262.18351593017576,254.48588180541992,18.549999237060547,0.982189075926758
314,2023-04-04,aapl,166.60000610351562,166.83999633789062,165.11000061035156,164.7506103515625,46278300.0,1.0,3.9168331781071117,166.75179416904535,146.40765407314217,62.59589451412762,152.24726400870182,49.73331821597425,153.72413330078126,148.68827489217122,19.0,0.9772336300210893
314,2023-04-04,amzn,102.75,104.19999694824219,102.11000061035156,103.94999694824219,48662500.0,1.0,1.7805872988801639,105.47711580466424,90.56688291359748,56.607351915169495,149.92482455128962,27.70980895964481,96.66799977620443,97.60533332824707,19.0,0.9772336300210893
314,2023-04-04,ibm,131.99000549316406,132.14999389648438,130.88999938964844,125.76670837402344,3382800.0,1.0,0.13345081666729186,126.77814834568201,115.87799942043128,50.57878315288041,103.00168528521873,18.831846307662808,122.21254959106446,126.65652211507161,19.0,0.9772336300210893
314,2023-04-04,msft,287.2300109863281,290.45001220703125,285.6700134277344,284.84222412109375,25824300.0,1.0,7.903200809509485,294.66997169493,245.47688652040205,61.86226418164003,116.94494721693486,46.559279273461435,263.32448527018227,255.52422612508138,19.0,0.9772336300210893
315,2023-04-05,aapl,164.74000549316406,165.0500030517578,161.8000030517578,162.89053344726562,51511700.0,2.0,3.846616396342455,167.43232948064366,146.810335619454,60.52748524782304,111.87170625359664,30.247854048458183,154.2165049235026,149.24875666300457,19.079999923706055,1.1650280722326463
315,2023-04-05,amzn,103.91000366210938,103.91000366210938,100.75,101.0999984741211,45175400.0,2.0,1.70617706046977,105.69456514516872,91.06743360361057,53.44050804217367,107.30775572865487,19.84820965931064,96.84499969482422,97.83433329264322,19.079999923706055,1.1650280722326463
315,2023-04-05,ibm,131.3699951171875,132.61000061035156,131.3699951171875,126.28276062011719,2898700.0,2.0,0.35859889738632944,127.39550658635025,115.65151184626694,51.369498862014304,114.77508718783545,21.192491953610553,122.24982045491537,126.50252838134766,19.079999923706055,1.1650280722326463
315,2023-04-05,msft,285.8500061035156,287.1499938964844,282.9200134277344,282.02532958984375,22064800.0,2.0,7.680283319023317,295.12518092252867,248.0607336892878,60.25821208316991,94.29984036134846,38.78922211053962,264.40990956624347,256.4795102437337,19.079999923706055,1.1650280722326463
316,2023-04-06,aapl,162.42999267578125,164.9600067138672,162.0,163.7857666015625,45390100.0,3.0,3.819181774546564,167.93501485410164,147.70718027529287,61.1663766631787,107.56412809222522,30.24785404845819,154.72247060139975,149.81455841064454,18.399999618530273,4.466003700848028
316,2023-04-06,amzn,100.75,102.37999725341797,99.80000305175781,102.05999755859375,43808000.0,3.0,1.7050159509554987,105.75707887555043,91.98591962908824,54.33078836920549,89.94155620313663,14.581400545876043,97.05299962361654,98.03749987284343,18.399999618530273,4.466003700848028
316,2023-04-06,ibm,132.16000366210938,132.60000610351562,130.32000732421875,124.71546173095703,3050600.0,3.0,0.40588367719175267,127.75185011244895,115.70993043564675,48.91086593064822,88.5966959060714,13.16221802740668,122.24058252970377,126.30274492899576,18.399999618530273,4.466003700848028
316,2023-04-06,msft,283.2099914550781,292.0799865722656,282.0299987792969,289.2261962890625,29770300.0,3.0,7.992536380044157,296.0685350313629,251.01339856238712,62.80841526966376,105.6178310266891,44.434595238434085,265.62758076985676,257.52628122965496,18.399999618530273,4.466003700848028
317,2023-04-10,aapl,161.4199981689453,162.02999877929688,160.0800018310547,161.16973876953125,47716900.0,0.0,3.545477992811726,167.5067237560972,149.48129046509422,58.31320045342159,70.80941009330513,19.90522501031822,155.2304260253906,150.29107335408528,18.969999313354492,1.7357648850294651
317,2023-04-10,amzn,100.95999908447266,102.19999694824219,99.56999969482422,102.16999816894531,37261200.0,0.0,1.6934508460255842,105.30605991484825,93.5809380709916,54.43406602062154,82.83494070961551,13.29287132482182,97.34199956258138,98.155499903361,18.969999313354492,1.7357648850294651
317,2023-04-10,ibm,129.8300018310547,131.0800018310547,129.24000549316406,125.22196960449219,2614400.0,0.0,0.47870988857839336,128.14605573243617,115.84899126463414,49.71546665874629,68.47490625572682,5.4776571244444225,122.2552360534668,126.10416552225749,18.969999313354492,1.7357648850294651
317,2023-04-10,msft,289.2099914550781,289.6000061035156,284.7099914550781,287.03424072265625,23103000.0,0.0,7.971239201699973,294.93954658901737,256.1891765555139,61.564395635724566,96.52884299532293,44.43459523843408,266.9556813557943,258.4224110921224,18.969999313354492,1.7357648850294651
318,2023-04-11,aapl,162.35000610351562,162.36000061035156,160.50999450683594,159.94625854492188,47644200.0,1.0,3.1930338382892387,167.01860498283673,150.9969254126711,57.02623065161714,64.54287988349142,21.05696232118049,155.65748036702473,150.74852091471354,19.100000381469727,1.7164924463286553
